Unnamed: 0,ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Spent,functional_foods,food
795,199,52,Master,Single,45183.0,0,0,20-01-2013,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,3,11,0,315,240,75
796,6722,60,PhD,Married,70421.0,0,1,28-06-2014,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,3,11,0,767,528,239
797,796,49,2n Cycle,Divorced,60161.0,0,1,23-10-2012,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,3,11,0,1071,769,302
798,3749,41,Graduation,Together,73926.0,0,0,02-03-2013,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,3,11,0,1580,733,847
799,8523,46,Graduation,Married,19329.0,1,0,14-12-2013,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,3,11,0,60,31,29
800,310,44,Master,Married,61872.0,0,1,13-12-2013,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,3,11,0,573,373,200
801,8629,58,Graduation,Widow,46984.0,1,1,26-03-2013,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,3,11,0,41,28,13
802,236,63,Graduation,Married,34838.0,1,1,19-01-2013,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,3,11,0,170,89,81
803,9930,70,PhD,Single,82716.0,0,0,05-11-2013,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,3,11,0,1167,776,391
804,3483,56,Graduation,Married,48192.0,0,0,06-04-2013,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,3,11,1,1526,1126,400
805,4599,38,Master,Married,49681.0,0,2,04-11-2013,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,3,11,0,458,432,26
806,7326,43,Master,Married,56850.0,0,1,23-03-2014,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,3,11,0,63,41,22
807,7352,57,Graduation,Married,55267.0,0,1,21-10-2013,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,3,11,0,405,209,196
808,2350,42,Graduation,Married,59666.0,1,1,22-03-2013,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,3,11,0,1027,773,254
809,9145,42,Graduation,Single,72504.0,0,1,06-04-2013,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,3,11,0,1478,859,619
810,2964,33,Graduation,Married,26872.0,0,0,16-10-2013,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,3,11,0,72,51,21
811,5585,42,Graduation,Single,21359.0,1,0,20-04-2013,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,3,11,1,48,23,25
812,9687,39,Graduation,Single,73170.0,0,0,31-05-2014,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,3,11,0,726,246,480
813,3732,59,Master,Married,52750.0,0,1,04-02-2013,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,3,11,0,860,531,329
814,6303,28,PhD,Together,91820.0,0,0,23-11-2013,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,3,11,0,1497,601,896
815,11176,44,PhD,Together,65968.0,0,1,12-05-2014,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,3,11,0,495,384,111
816,2986,38,Graduation,Married,30772.0,1,1,12-03-2014,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,20,12,8
817,7462,60,Graduation,Single,22507.0,0,0,24-11-2012,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,3,11,0,570,293,277
818,3900,42,Graduation,Married,65685.0,0,1,29-03-2014,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0,769,706,63
819,7034,36,2n Cycle,Married,25804.0,1,0,01-09-2013,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,3,11,0,55,26,29
820,9493,34,PhD,Single,76412.0,0,0,05-05-2013,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,3,11,1,1808,928,880
821,1143,42,Graduation,Married,22063.0,1,0,08-08-2013,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,3,11,0,55,29,26
822,1,53,Graduation,Single,57091.0,0,0,15-06-2014,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,3,11,1,577,501,76
823,3855,51,Graduation,Married,22419.0,0,0,18-04-2013,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,3,11,0,162,93,69
824,5536,55,Graduation,Together,87771.0,0,1,22-05-2013,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,3,11,1,1957,1582,375
825,5989,55,2n Cycle,Divorced,78353.0,0,1,16-04-2013,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,3,11,0,1576,939,637
826,9499,60,Graduation,Married,93404.0,1,2,07-05-2013,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,3,11,0,1616,1294,322
827,6768,52,Graduation,Divorced,37859.0,1,2,12-01-2013,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,3,11,0,36,25,11
828,2150,56,PhD,Widow,80995.0,0,1,11-05-2013,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,3,11,0,1482,972,510
829,6646,30,Graduation,Together,16529.0,1,0,01-03-2014,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0,22,4,18
830,4887,38,PhD,Divorced,55412.0,1,1,22-11-2013,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,3,11,0,63,19,44
831,8560,22,Graduation,Single,48789.0,0,0,10-09-2012,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,3,11,0,680,501,179
832,3321,47,PhD,Together,56575.0,0,2,05-05-2013,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,3,11,0,542,447,95
833,11003,34,2n Cycle,Together,25130.0,1,0,02-10-2013,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,3,11,0,50,38,12
834,10402,47,Graduation,Married,35441.0,1,1,14-02-2013,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,39,27,12
835,9904,58,Graduation,Married,71391.0,0,1,29-03-2013,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,3,11,0,1043,600,443
836,6141,42,Master,Single,49494.0,1,0,25-04-2013,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,3,11,0,385,279,106
837,5687,34,Graduation,Divorced,81702.0,0,0,23-09-2012,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,3,11,0,1633,781,852
838,10856,34,2n Cycle,Single,45889.0,0,1,02-07-2013,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,3,11,0,46,40,6
839,5121,37,Graduation,Single,56628.0,0,1,21-03-2014,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,3,11,0,761,667,94
840,4186,64,Graduation,Together,34026.0,1,1,05-08-2013,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,76,43,33
841,368,40,Graduation,Married,40049.0,0,1,29-11-2012,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,3,11,0,290,163,127
842,3312,26,Graduation,Single,34176.0,1,0,12-05-2014,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,89,39,50
843,11121,33,Graduation,Married,19419.0,1,0,10-11-2012,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,3,11,0,70,12,58
844,5332,54,2n Cycle,Married,82504.0,0,0,27-07-2013,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,3,11,0,1066,451,615
846,10343,23,2n Cycle,Single,61618.0,0,0,29-09-2012,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,3,11,0,1345,855,490
847,5935,58,Master,Single,55284.0,0,1,24-12-2012,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,3,11,0,764,617,147
848,2895,51,Graduation,Single,49980.0,0,1,23-10-2013,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,3,11,0,195,127,68
849,10262,34,Graduation,Married,15072.0,2,0,10-05-2013,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,3,11,0,53,36,17
850,7848,40,Graduation,Single,49166.0,0,1,13-06-2013,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,3,11,0,368,334,34
851,9477,60,PhD,Married,65324.0,0,1,11-01-2014,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,3,11,0,544,421,123
852,4856,57,2n Cycle,Married,82347.0,0,0,06-11-2012,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,3,11,0,1853,752,1101
853,7186,48,PhD,Together,30843.0,1,1,26-05-2014,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,3,11,0,35,33,2
854,5794,40,PhD,Married,46374.0,0,1,17-03-2014,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,3,11,1,446,425,21
855,1456,35,Graduation,Single,60474.0,0,1,01-04-2013,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,3,11,0,1180,444,736
856,4877,41,Master,Married,38576.0,0,1,04-03-2014,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,41,34,7
857,425,29,Graduation,Married,55357.0,2,0,19-02-2013,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,3,11,0,727,463,264
858,3007,48,Graduation,Together,37758.0,1,1,04-10-2012,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,40,28,12
859,1031,25,2n Cycle,Married,85710.0,0,0,05-05-2013,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,3,11,0,1062,663,399
860,4297,45,Graduation,Together,23228.0,1,0,26-01-2014,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,40,14,26
861,807,45,Master,Together,44602.0,1,1,15-02-2014,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,3,11,0,292,201,91
863,4271,25,2n Cycle,Together,38683.0,1,0,04-10-2012,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,3,11,0,341,153,188
864,4120,39,2n Cycle,Single,49514.0,1,0,17-12-2013,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,3,11,0,369,194,175
865,2036,41,PhD,Together,57906.0,0,1,11-06-2013,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,3,11,0,401,261,140
866,115,48,Master,Single,43456.0,0,1,26-03-2013,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,3,11,0,393,289,104
867,4259,28,Master,Single,19485.0,2,0,24-09-2013,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,10,6,4
868,8687,36,Graduation,Together,53172.0,0,1,06-05-2013,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,3,11,0,486,266,220
869,2447,35,Graduation,Together,30545.0,1,0,17-10-2012,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,3,11,0,69,23,46
870,10140,31,PhD,Together,70123.0,0,0,28-09-2013,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,3,11,0,1727,1308,419
871,9353,55,Graduation,Single,62450.0,0,1,06-01-2014,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,3,11,0,995,619,376
872,3623,38,Graduation,Together,21675.0,1,0,11-06-2014,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,3,11,0,45,12,33
873,738,33,2n Cycle,Single,42395.0,1,1,04-04-2014,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,3,11,0,182,88,94
874,7631,36,Master,Together,61346.0,1,0,06-10-2013,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,3,11,0,989,720,269
875,4789,61,Graduation,Together,80812.0,0,0,17-09-2013,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,3,11,0,1677,945,732
876,773,43,Master,Divorced,42835.0,1,1,30-06-2013,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,3,11,0,595,486,109
877,10602,31,Graduation,Married,39922.0,1,0,14-02-2013,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0,156,66,90
878,1446,58,Master,Single,86424.0,0,0,05-04-2014,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,3,11,0,1226,500,726
879,3270,36,2n Cycle,Together,17117.0,1,0,17-01-2013,96,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,3,11,0,128,37,91
880,8443,42,Graduation,Single,24762.0,1,0,10-02-2014,16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,0,3,11,1,86,61,25
881,9653,39,Graduation,Married,35797.0,0,1,16-10-2012,16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,3,11,0,68,49,19
882,8916,39,Graduation,Divorced,36627.0,2,0,23-07-2013,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,16,10,6
883,8017,33,2n Cycle,Married,51111.0,1,1,19-06-2014,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,55,30,25
886,7023,61,PhD,Single,46231.0,2,1,26-11-2012,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,3,11,0,263,206,57
887,8086,55,Graduation,Married,42243.0,1,1,11-12-2013,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,3,11,0,55,53,2
888,8825,52,Graduation,Together,51195.0,1,1,01-04-2013,46,230,14,156,82,24,58,8,9,2,5,8,0,0,0,0,0,0,3,11,0,564,312,252
889,2930,36,Master,Single,68092.0,0,0,16-12-2013,7,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,3,11,0,1281,936,345
890,1928,41,Graduation,Married,31814.0,1,0,09-02-2013,73,35,3,20,4,1,20,2,2,0,3,9,1,0,0,0,0,0,3,11,0,83,56,27
891,7108,49,Master,Widow,51390.0,1,1,08-09-2012,54,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,3,11,0,353,263,90
892,10925,31,Graduation,Married,76630.0,0,0,14-01-2014,93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,3,11,0,1003,486,517
893,9960,23,Basic,Single,26868.0,1,0,30-04-2014,52,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,14,5,9
894,8800,71,PhD,Divorced,48948.0,0,0,01-02-2013,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,3,11,1,902,528,374
895,9224,42,PhD,Single,55260.0,0,1,12-12-2012,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,3,11,0,1139,1067,72
896,5519,58,Graduation,Together,64090.0,0,1,07-08-2013,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,0,3,11,1,797,502,295
897,5046,56,Graduation,Divorced,78331.0,0,1,23-01-2014,97,756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,0,3,11,0,1638,986,652
898,7037,40,PhD,Married,37087.0,1,0,11-08-2013,50,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,3,11,0,401,197,204
899,905,28,Graduation,Divorced,21846.0,1,0,22-10-2013,38,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,3,11,0,84,43,41
900,8624,56,Graduation,Married,81320.0,0,0,06-02-2013,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,3,11,0,928,343,585
901,8945,44,Graduation,Divorced,54137.0,0,1,16-08-2013,46,171,0,11,0,1,20,2,4,1,4,6,0,0,0,0,0,0,3,11,0,203,192,11
902,6445,47,Graduation,Together,66825.0,0,0,14-07-2013,73,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,3,11,0,858,323,535
903,2727,41,Graduation,Together,57100.0,0,0,04-12-2013,19,181,21,69,39,3,96,1,3,3,6,3,0,0,0,0,0,0,3,11,0,409,280,129
904,6404,45,Graduation,Together,58917.0,1,2,24-03-2013,10,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,3,11,0,282,186,96
905,11074,37,Graduation,Single,85072.0,0,0,09-04-2014,94,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,3,11,0,1423,746,677
906,10150,53,Graduation,Single,86429.0,0,0,21-11-2013,10,464,28,873,29,18,37,0,7,4,7,2,0,0,0,1,0,0,3,11,1,1449,519,930
907,1968,43,Graduation,Widow,45684.0,1,0,02-12-2013,37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,3,11,0,28,12,16
908,6534,40,Graduation,Together,47889.0,1,0,04-01-2014,94,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,0,3,11,0,67,38,29
909,9485,28,PhD,Married,45921.0,0,0,10-03-2014,23,102,9,49,24,3,12,1,2,1,6,4,0,0,0,0,0,0,3,11,0,199,117,82
910,7053,48,PhD,Single,78420.0,0,0,29-06-2013,75,604,28,674,91,28,28,1,3,10,8,1,0,0,0,0,0,0,3,11,0,1453,660,793
911,4654,22,Graduation,Together,75114.0,0,0,07-11-2013,40,571,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,0,3,11,0,1253,655,598
912,9760,51,PhD,Widow,52278.0,0,1,25-01-2013,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,3,11,1,1198,1127,71
913,1048,42,Master,Married,35641.0,1,0,14-07-2013,11,63,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,0,3,11,1,178,100,78
914,10619,20,Graduation,Single,95529.0,0,0,03-12-2012,29,770,29,890,250,27,24,1,7,3,7,3,0,0,1,0,0,0,3,11,1,1990,821,1169
915,9308,60,Graduation,Married,62820.0,0,0,11-05-2013,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,3,11,0,976,512,464
916,10505,54,Master,Together,73113.0,0,0,26-12-2013,86,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,3,11,0,1001,778,223
917,8362,32,PhD,Married,84169.0,0,0,07-08-2013,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,3,11,1,1919,1497,422
918,2625,60,2n Cycle,Single,42607.0,0,1,17-11-2013,30,156,29,56,30,32,47,2,3,2,7,3,0,0,0,0,0,0,3,11,0,350,235,115
919,4637,60,PhD,Single,74637.0,0,0,18-05-2013,73,960,64,464,146,0,16,1,6,9,9,3,0,0,0,1,0,0,3,11,0,1650,976,674
920,9972,59,PhD,Together,46015.0,1,1,13-04-2014,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,3,11,0,46,44,2
921,4483,21,Graduation,Single,72354.0,0,0,17-04-2013,67,315,26,473,220,12,182,1,2,10,6,1,0,0,0,0,0,0,3,11,0,1228,509,719
922,4487,45,Master,Single,39858.0,1,0,24-01-2013,67,15,20,25,2,7,26,1,2,0,4,6,0,0,0,0,0,0,3,11,1,95,48,47
923,4988,66,PhD,Married,34469.0,1,1,04-05-2014,58,19,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,0,3,11,0,62,36,26
924,8931,28,Graduation,Together,83033.0,1,0,18-05-2014,82,812,99,431,237,149,33,1,11,4,10,5,0,0,0,1,0,0,3,11,0,1761,994,767
925,5871,35,Master,Together,24401.0,0,0,31-08-2012,98,73,28,217,10,24,115,3,6,1,6,8,0,0,0,0,0,0,3,11,0,467,212,255
926,2008,36,Graduation,Married,77583.0,0,0,10-02-2014,93,372,23,384,250,12,108,1,4,5,9,2,0,0,0,1,0,0,3,11,0,1149,492,657
928,10037,21,Graduation,Single,74293.0,0,0,04-05-2014,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,3,11,0,1127,547,580
929,10673,38,PhD,Married,68397.0,0,1,17-11-2013,6,760,80,466,17,13,80,1,6,9,5,3,0,0,0,0,0,0,3,11,0,1416,853,563
930,5303,40,PhD,Together,79632.0,0,0,08-04-2014,42,471,0,510,99,21,12,1,6,4,9,2,0,0,0,0,0,0,3,11,0,1113,504,609
931,538,25,Graduation,Single,46107.0,1,0,10-02-2014,78,31,9,27,16,9,33,1,1,1,4,3,0,0,0,0,0,0,3,11,0,125,73,52
932,7922,63,PhD,Single,64950.0,0,1,12-08-2012,29,819,0,72,12,0,63,2,11,2,10,7,0,1,0,0,0,0,3,11,0,966,882,84
933,5692,25,Basic,Married,25443.0,1,0,22-12-2012,82,1,4,3,8,9,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,32,17,15
934,4843,62,Graduation,Single,75127.0,0,0,22-05-2014,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,3,11,0,833,447,386
935,6383,43,PhD,Together,32892.0,1,0,25-05-2014,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,3,11,0,46,29,17
936,1628,43,Graduation,Together,71796.0,0,0,24-10-2013,54,354,21,311,167,75,32,1,9,3,4,4,0,0,0,0,0,0,3,11,0,960,461,499
937,1204,44,PhD,Married,67536.0,0,1,22-05-2013,45,1253,0,447,23,71,35,3,11,5,11,8,0,0,0,1,0,0,3,11,0,1829,1359,470
938,3673,43,Graduation,Single,55239.0,0,1,14-07-2013,59,371,17,238,23,24,106,3,7,5,11,5,0,0,0,0,0,0,3,11,0,779,501,278
939,760,39,PhD,Divorced,60554.0,1,0,09-08-2013,8,588,7,76,110,15,15,2,8,4,9,6,0,0,0,0,0,0,3,11,0,811,618,193
940,8957,62,2n Cycle,Single,64831.0,1,1,10-06-2013,51,480,86,249,75,86,144,8,6,3,5,6,0,0,0,0,0,0,3,11,0,1120,710,410
941,4128,52,PhD,Together,56067.0,0,1,20-07-2013,51,517,12,54,16,6,120,2,7,4,7,5,0,0,0,0,0,0,3,11,0,725,643,82
942,6810,31,Graduation,Divorced,82025.0,0,0,28-05-2013,76,267,98,606,48,70,98,1,3,2,6,1,0,0,1,0,0,0,3,11,1,1187,435,752
944,8700,28,Basic,Single,14906.0,0,0,22-12-2012,86,7,7,14,7,16,15,3,2,1,3,7,0,0,0,0,0,0,3,11,0,66,38,28
945,3202,27,PhD,Married,51563.0,0,0,01-10-2012,60,1166,0,48,0,0,36,1,4,4,10,8,0,1,1,0,0,0,3,11,0,1250,1202,48
946,1328,32,2n Cycle,Married,57937.0,0,1,16-02-2014,56,261,42,144,55,48,133,3,4,4,9,3,0,0,0,0,0,0,3,11,0,683,442,241
947,8405,35,Graduation,Divorced,68274.0,1,1,30-09-2013,83,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0,3,11,0,305,206,99
948,6515,37,Graduation,Together,39771.0,1,0,06-12-2013,92,6,2,18,2,8,14,1,2,0,3,4,0,0,0,0,0,0,3,11,0,50,28,22
949,2882,39,2n Cycle,Divorced,67893.0,0,1,01-10-2012,31,711,28,142,49,18,47,2,3,2,9,8,0,0,0,0,0,0,3,11,0,995,776,219
950,7574,35,PhD,Together,27922.0,1,0,10-05-2014,80,11,0,13,2,4,11,1,2,0,3,4,0,0,0,0,0,0,3,11,0,41,26,15
951,6387,38,PhD,Together,52190.0,1,1,08-05-2014,39,42,0,17,0,0,18,3,2,1,3,5,1,0,0,0,0,0,3,11,0,77,60,17
952,5320,41,Master,Divorced,44051.0,1,1,29-01-2013,20,79,7,58,6,3,18,4,3,1,4,6,0,0,0,0,0,0,3,11,1,171,100,71
953,5048,43,PhD,Single,42767.0,2,0,11-05-2013,53,20,6,43,19,5,38,1,3,1,2,8,0,0,0,0,0,0,3,11,0,131,63,68
954,8146,38,Master,Together,46106.0,1,1,11-05-2014,84,30,0,8,2,0,14,1,1,1,2,6,0,0,0,0,0,0,3,11,0,54,44,10
955,10031,38,PhD,Married,16927.0,1,1,10-02-2013,50,20,2,23,3,1,4,5,3,0,4,8,0,0,0,0,0,0,3,11,0,53,25,28
956,5748,49,Graduation,Married,59754.0,0,1,01-12-2012,96,115,27,44,4,146,139,3,5,2,6,5,0,0,0,0,0,0,3,11,1,475,400,75
957,2134,62,Graduation,Single,53700.0,0,1,17-08-2012,94,263,5,233,69,41,83,4,5,5,8,5,0,0,0,0,0,0,3,11,0,694,387,307
958,1523,41,Graduation,Married,59041.0,1,1,07-05-2014,25,69,2,15,2,2,6,2,2,0,4,5,0,0,0,0,0,0,3,11,0,96,77,19
959,9665,57,PhD,Divorced,54237.0,0,1,27-04-2013,48,267,3,30,4,0,57,4,5,2,5,6,0,0,0,0,0,0,3,11,0,361,324,37
960,4640,47,Graduation,Divorced,70647.0,0,1,21-09-2012,65,561,85,171,25,123,114,2,4,7,13,2,0,0,0,0,0,0,3,11,0,1079,798,281
961,3635,52,PhD,Single,52597.0,0,1,07-05-2014,69,492,0,37,7,0,42,3,6,3,8,5,0,0,0,0,0,0,3,11,0,578,534,44
962,3547,45,Master,Together,41021.0,1,0,30-12-2012,12,14,7,9,6,16,12,2,2,0,3,6,0,0,0,0,0,0,3,11,1,64,42,22
963,2456,39,PhD,Married,40233.0,0,1,14-10-2013,84,80,4,46,0,17,2,5,2,1,5,6,0,0,0,0,0,0,3,11,0,149,99,50
964,5633,34,Graduation,Married,50183.0,1,1,25-06-2014,47,97,12,84,13,10,15,7,3,1,6,5,0,0,0,0,0,0,3,11,0,231,122,109
965,7801,55,Graduation,Together,54753.0,0,1,12-09-2013,87,197,107,227,7,59,131,3,5,2,11,4,0,0,0,0,0,0,3,11,0,728,387,341
966,10489,41,Graduation,Married,92955.0,0,0,19-08-2013,35,693,21,925,31,24,84,1,6,7,9,2,0,0,1,1,0,0,3,11,1,1778,801,977
967,7011,41,Graduation,Married,33471.0,1,0,12-10-2012,47,43,2,27,0,9,12,3,3,0,4,7,0,0,0,0,0,0,3,11,0,93,64,29
968,2620,40,PhD,Married,34596.0,1,0,13-04-2013,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,1,23,21,2
969,3933,34,Graduation,Together,44010.0,1,0,13-10-2012,46,186,36,234,86,72,48,6,10,2,6,9,0,0,0,0,0,0,3,11,0,662,306,356
970,10981,26,Graduation,Married,84219.0,0,0,02-02-2014,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,3,11,0,1198,616,582
971,1734,46,PhD,Together,40706.0,2,1,17-01-2013,37,59,0,11,4,2,5,4,3,0,4,7,0,0,0,0,0,0,3,11,0,81,66,15
972,10995,26,2n Cycle,Married,15716.0,1,0,12-11-2012,8,16,5,30,8,7,26,3,3,0,4,8,0,0,0,0,0,1,3,11,0,92,49,43
973,6357,55,2n Cycle,Divorced,59052.0,0,1,17-11-2013,29,230,35,75,63,57,31,3,7,1,7,5,0,0,0,0,0,0,3,11,0,491,318,173
